"Brand_ID,Brand_Name,Country,Year,Sustainability_Rating,Material_Type,Eco_Friendly_Manufacturing,Carbon_Footprint_MT,Water_Usage_Liters,Waste_Production_KG,Recycling_Programs,Product_Lines,Average_Price_USD,Market_Trend,Certifications,ESG_Score,Renewable_Energy_Percent,Ethical_Sourcing_Score,Circularity_Index,Employee_Welfare_Score"
"BRAND-1382,Brand_1382,Germany,2021,C,Vegan Leather,Yes,427.32,649273.84,85253.72,No,12,458.82,Stable,Fair Trade,64.68,47.4,41.66,33.35,47.62"
"BRAND-1383,Brand_1383,UK,2014,B,Bamboo Fabric,Yes,34.0,3038969.93,67620.53,No,12,217.14,Stable,GOTS,100.0,16.55,100.0,17.56,87.98"
"BRAND-1384,Brand_1384,UK,2015,B,Bamboo Fabric,Yes,101.7,3867211.13,8983.1,Yes,6,426.41,Growing,B Corp,62.91,16.74,92.73,50.56,65.58"
"BRAND-1385,Brand_1385,UK,2016,B,Tencel,Yes,474.3,2342729.44,15387.73,No,17,314.31,Declining,B Corp,83.13,43.53,73.39,27.44,68.98"
"BRAND-1386,Brand_1386,China,2016,B,Hemp,Yes,275.86,3901713.9,72039.79,Yes,16,340.89,Stable,B Corp,76.49,44.47,79.14,69.24,51.57"
"BRAND-1387,Brand_1387,Italy,2017,A,Recycled Polyester,Yes,240.61,489012.63,69673.93,No,9,413.64,Declining,B Corp,91.53,66.72,77.13,55.59,58.11"
"BRAND-1388,Brand_1388,Brazil,2023,A,Tencel,Yes,226.26,873414.39,85351.02,No,4,118.22,Stable,GOTS,95.42,64.66,94.92,86.17,57.57"
"BRAND-1389,Brand_1389,Japan,2023,B,Recycled Polyester,Yes,141.0,4794130.52,51403.38,Yes,20,185.87,Declining,B Corp,72.48,61.31,60.66,59.46,63.29"
"BRAND-1390,Brand_1390,USA,2018,B,Bamboo Fabric,Yes,239.81,4497345.48,18838.26,No,17,37.85,Stable,GOTS,60.7,41.83,83.18,40.47,39.81"
"BRAND-1391,Brand_1391,USA,2024,B,Organic Cotton,No,401.75,3708925.93,77049.79,Yes,20,479.98,Declining,GOTS,78.9,17.63,89.39,17.4,86.52"
"BRAND-1392,Brand_1392,Japan,2011,A,Organic Cotton,No,298.66,4871729.57,81156.98,No,12,161.96,Declining,GOTS,61.83,57.07,91.88,71.13,67.72"
"BRAND-1393,Brand_1393,UK,2015,B,Vegan Leather,Yes,257.58,3401994.22,98470.35,No,5,393.78,Growing,OEKO-TEX,100.0,59.55,29.33,29.02,71.44"
"BRAND-1394,Brand_1394,Australia,2022,C,Bamboo Fabric,No,195.12,4586779.64,91555.39,Yes,18,309.0,Growing,,74.05,0.0,59.21,46.84,83.54"
"BRAND-1395,Brand_1395,USA,2014,B,Organic Cotton,No,70.38,3441894.61,6661.2,Yes,10,183.29,Stable,B Corp,66.52,29.64,51.65,88.48,82.24"
"BRAND-1396,Brand_1396,China,2020,B,Bamboo Fabric,Yes,403.82,3990415.39,83160.92,No,17,111.87,Stable,GOTS,74.77,32.8,72.69,67.22,58.22"
"BRAND-1397,Brand_1397,France,2011,C,Vegan Leather,Yes,401.88,507330.95,66141.94,Yes,13,484.52,Growing,,51.79,50.6,33.71,62.8,78.28"
"BRAND-1398,Brand_1398,Japan,2017,C,Vegan Leather,Yes,254.06,1779371.25,58442.89,Yes,6,84.61,Growing,Fair Trade,57.43,30.33,33.18,73.89,78.1"
"BRAND-1399,Brand_1399,UK,2023,A,Bamboo Fabric,No,249.43,4436502.39,22901.91,Yes,12,323.58,Growing,B Corp,90.01,47.16,100.0,73.14,73.37"
"BRAND-1400,Brand_1400,Germany,2016,B,Organic Cotton,Yes,93.92,553626.96,30483.11,Yes,14,141.28,Declining,GOTS,62.15,43.37,81.12,86.62,86.04"
"BRAND-1401,Brand_1401,India,2022,B,Tencel,No,2.09,4140297.31,2653.63,Yes,12,59.16,Stable,GOTS,56.3,44.5,72.18,42.96,81.59"
"BRAND-1402,Brand_1402,France,2023,B,Hemp,Yes,295.05,4951292.42,46415.02,Yes,14,276.38,Stable,Fair Trade,80.05,32.24,76.55,47.47,80.37"
"BRAND-1403,Brand_1403,India,2015,B,Hemp,Yes,475.67,879409.31,9832.54,Yes,9,408.93,Declining,B Corp,89.79,33.94,72.63,36.55,91.21"
"BRAND-1404,Brand_1404,USA,2016,B,Tencel,Yes,212.43,3305139.4,72387.7,No,5,127.48,Stable,,82.78,24.23,87.95,54.35,68.49"
"BRAND-1405,Brand_1405,India,2021,B,Recycled Polyester,Yes,309.44,4837962.72,50656.79,Yes,19,223.94,Stable,B Corp,86.94,56.36,58.62,52.36,68.98"
"BRAND-1406,Brand_1406,USA,2018,B,Tencel,No,243.49,1205007.12,47283.97,No,4,441.84,Growing,Fair Trade,60.65,60.56,73.36,19.9,81.93"
"BRAND-1407,Brand_1407,Germany,2023,C,Vegan Leather,Yes,203.65,3728050.87,82609.35,Yes,19,260.42,Growing,,50.67,31.05,74.09,41.92,64.97"
"BRAND-1408,Brand_1408,Brazil,2020,A,Recycled Polyester,Yes,337.22,2734138.8,49031.67,No,13,131.28,Declining,GOTS,94.52,81.45,51.16,83.78,76.19"
"BRAND-1409,Brand_1409,Australia,2011,B,Recycled Polyester,Yes,410.87,4714614.16,81686.33,Yes,9,75.61,Declining,OEKO-TEX,67.16,41.08,92.99,59.88,58.48"
"BRAND-1410,Brand_1410,Brazil,2024,B,Tencel,No,437.44,3294411.89,18762.47,Yes,14,417.87,Declining,GOTS,68.24,81.66,61.98,69.31,29.25"
"BRAND-1411,Brand_1411,Germany,2020,A,Recycled Polyester,No,169.51,4277421.41,40737.58,No,11,259.48,Growing,Fair Trade,91.92,33.87,88.31,52.59,78.16"
"BRAND-1412,Brand_1412,France,2011,C,Organic Cotton,Yes,454.98,2877156.33,84619.22,No,2,37.83,Declining,Fair Trade,80.34,3.42,72.07,17.26,41.67"
"BRAND-1413,Brand_1413,UK,2022,A,Tencel,Yes,438.2,1640503.89,16901.31,Yes,3,172.69,Declining,Fair Trade,78.84,56.85,99.4,52.43,56.12"
"BRAND-1414,Brand_1414,Australia,2010,A,Vegan Leather,No,227.45,2830137.04,23283.46,Yes,2,81.88,Stable,GOTS,100.0,53.47,51.26,75.83,81.94"
"BRAND-1415,Brand_1415,Australia,2010,C,Recycled Polyester,No,137.32,1336732.12,20487.79,Yes,4,311.54,Growing,Fair Trade,62.35,48.76,50.47,31.29,82.14"
"BRAND-1416,Brand_1416,Germany,2012,B,Bamboo Fabric,No,252.61,2219772.38,43439.19,No,3,220.37,Declining,Fair Trade,85.92,33.87,53.7,69.94,87.98"
"BRAND-1417,Brand_1417,China,2010,B,Vegan Leather,Yes,456.36,2241925.9,36720.78,No,18,420.35,Declining,Fair Trade,72.86,47.24,72.4,20.96,33.66"
"BRAND-1418,Brand_1418,Germany,2015,A,Hemp,Yes,89.49,3943136.55,45843.46,Yes,8,331.62,Stable,OEKO-TEX,76.03,36.75,97.75,55.4,73.03"
"BRAND-1419,Brand_1419,Germany,2011,A,Bamboo Fabric,Yes,335.07,2687365.2,55588.32,Yes,8,179.01,Stable,Fair Trade,94.93,41.35,98.68,65.89,63.62"
"BRAND-1420,Brand_1420,UK,2013,B,Organic Cotton,Yes,241.89,3817345.3,73746.12,No,12,363.49,Stable,B Corp,79.62,66.52,28.42,48.76,84.8"
"BRAND-1421,Brand_1421,Australia,2024,A,Bamboo Fabric,Yes,240.53,3424866.92,69808.23,Yes,3,445.2,Stable,GOTS,80.07,52.05,74.49,100.0,93.1"
"BRAND-1422,Brand_1422,Brazil,2010,C,Organic Cotton,Yes,69.09,2361947.01,73428.11,Yes,12,443.15,Growing,GOTS,88.09,61.42,12.17,45.14,45.75"
"BRAND-1423,Brand_1423,Italy,2014,B,Organic Cotton,Yes,101.14,1556207.69,3900.42,Yes,13,194.81,Stable,GOTS,66.53,42.9,84.31,43.43,68.27"
"BRAND-1424,Brand_1424,UK,2020,B,Hemp,Yes,314.91,2509925.72,32984.71,No,8,352.73,Growing,GOTS,59.41,40.48,90.13,59.09,82.15"
"BRAND-1425,Brand_1425,Italy,2013,C,Bamboo Fabric,No,394.24,1259652.86,64135.44,No,9,499.73,Declining,B Corp,56.33,22.62,69.28,39.9,62.25"
"BRAND-1426,Brand_1426,USA,2011,C,Organic Cotton,Yes,263.88,931909.22,32911.35,Yes,17,414.68,Stable,Fair Trade,42.5,39.86,71.51,26.17,97.68"
"BRAND-1427,Brand_1427,Italy,2012,B,Vegan Leather,No,415.12,1671985.5,25030.57,Yes,12,23.94,Stable,Fair Trade,100.0,0.0,71.33,33.05,61.18"
"BRAND-1428,Brand_1428,Japan,2023,C,Tencel,No,86.76,1270531.85,70814.21,No,6,352.15,Stable,GOTS,55.45,35.02,55.88,70.16,62.9"
"BRAND-1429,Brand_1429,India,2010,B,Bamboo Fabric,Yes,220.48,1044991.25,8623.72,No,9,358.96,Stable,GOTS,68.68,46.2,77.77,48.9,49.75"
"BRAND-1430,Brand_1430,UK,2022,B,Tencel,Yes,136.91,3888055.87,3032.46,No,3,170.2,Growing,OEKO-TEX,67.85,60.4,65.83,89.04,70.62"
"BRAND-1431,Brand_1431,Germany,2022,B,Vegan Leather,No,209.0,3646652.07,82219.63,No,13,401.56,Growing,OEKO-TEX,76.61,42.09,86.75,46.18,16.69"
"BRAND-1432,Brand_1432,Germany,2021,A,Vegan Leather,Yes,415.02,830637.89,90665.85,No,19,263.93,Stable,OEKO-TEX,84.24,55.65,67.95,69.21,63.79"
"BRAND-1433,Brand_1433,Australia,2014,B,Bamboo Fabric,No,466.36,3559480.47,90257.1,Yes,10,302.76,Stable,OEKO-TEX,84.91,0.04,54.5,65.22,89.57"
"BRAND-1434,Brand_1434,India,2021,C,Tencel,Yes,137.24,572887.28,78967.89,No,14,421.23,Declining,Fair Trade,63.25,46.75,42.35,45.88,44.25"
"BRAND-1435,Brand_1435,Brazil,2015,C,Tencel,No,455.88,864963.47,15615.54,No,4,443.82,Growing,B Corp,69.49,11.05,36.45,37.42,40.49"
"BRAND-1436,Brand_1436,Japan,2014,B,Organic Cotton,No,22.77,3561980.94,45195.65,No,16,475.47,Growing,Fair Trade,76.24,21.42,93.63,20.36,86.98"
"BRAND-1437,Brand_1437,Japan,2011,B,Recycled Polyester,No,356.86,2165855.48,61934.83,Yes,11,216.38,Declining,,68.27,43.88,61.76,66.06,89.28"
"BRAND-1438,Brand_1438,India,2013,A,Bamboo Fabric,Yes,294.59,4552554.79,95049.34,Yes,19,371.77,Declining,GOTS,96.11,76.08,76.09,78.97,44.95"
"BRAND-1439,Brand_1439,Italy,2012,A,Hemp,No,267.89,4689697.42,47778.94,No,14,466.43,Declining,B Corp,79.36,56.17,100.0,23.2,97.46"
"BRAND-1440,Brand_1440,USA,2023,B,Tencel,No,58.96,3617138.29,52382.27,No,12,243.71,Stable,Fair Trade,83.02,48.4,59.87,47.59,75.35"
"BRAND-1441,Brand_1441,UK,2020,B,Organic Cotton,Yes,1.51,1341181.14,94657.56,No,11,448.49,Declining,GOTS,81.94,47.57,58.71,41.66,85.83"
"BRAND-1442,Brand_1442,Japan,2011,B,Vegan Leather,No,110.16,77904.75,35715.12,Yes,3,207.47,Growing,B Corp,89.6,32.3,67.62,66.03,54.54"
"BRAND-1443,Brand_1443,Italy,2024,B,Recycled Polyester,Yes,305.63,4613075.3,80981.01,No,18,369.32,Stable,GOTS,74.72,36.03,70.53,48.43,93.31"
"BRAND-1444,Brand_1444,UK,2019,A,Tencel,Yes,282.79,1364305.06,1078.55,No,14,468.45,Declining,GOTS,52.55,57.4,100.0,81.46,63.44"
"BRAND-1445,Brand_1445,USA,2012,B,Tencel,No,330.5,1639156.03,99167.87,No,3,296.32,Growing,OEKO-TEX,78.0,17.52,98.18,47.31,62.7"
"BRAND-1446,Brand_1446,UK,2012,B,Recycled Polyester,Yes,263.44,2249556.43,70086.03,No,18,303.84,Growing,OEKO-TEX,62.23,61.05,81.18,30.27,76.2"
"BRAND-1447,Brand_1447,Italy,2023,B,Organic Cotton,Yes,486.61,1108105.37,26170.54,No,15,241.0,Growing,,64.07,39.45,96.09,45.62,61.34"
"BRAND-1448,Brand_1448,USA,2023,B,Recycled Polyester,No,434.54,789831.43,9604.54,Yes,18,230.04,Growing,GOTS,80.8,66.16,66.79,47.83,42.15"
"BRAND-1449,Brand_1449,Australia,2024,A,Tencel,Yes,415.09,2981778.51,50478.01,No,6,92.62,Declining,B Corp,90.57,69.14,75.38,65.52,70.24"
"BRAND-1450,Brand_1450,Germany,2010,C,Recycled Polyester,Yes,472.6,368292.06,74146.16,Yes,14,213.66,Growing,Fair Trade,72.32,11.19,64.57,47.53,62.59"
"BRAND-1451,Brand_1451,Brazil,2016,B,Vegan Leather,No,396.22,1779542.67,59861.35,No,1,196.58,Declining,Fair Trade,76.63,35.21,46.77,63.8,54.95"
"BRAND-1452,Brand_1452,Brazil,2024,A,Recycled Polyester,No,464.41,1958776.31,37585.24,No,3,300.02,Growing,,97.53,29.18,91.67,39.19,89.09"
"BRAND-1453,Brand_1453,China,2024,B,Organic Cotton,No,206.0,4130128.05,20100.27,No,4,326.57,Growing,,75.61,8.12,79.57,49.11,100.0"
"BRAND-1454,Brand_1454,India,2010,B,Vegan Leather,Yes,168.5,2944182.43,21961.74,No,4,410.0,Growing,B Corp,100.0,25.28,70.33,39.3,52.37"
"BRAND-1455,Brand_1455,India,2021,A,Organic Cotton,No,390.49,4534879.07,91440.75,No,20,26.26,Declining,,80.48,100.0,69.96,38.07,71.36"
"BRAND-1456,Brand_1456,UK,2021,C,Organic Cotton,Yes,124.63,1110337.64,64829.33,No,12,263.69,Growing,GOTS,45.59,61.41,42.89,80.5,61.23"
"BRAND-1457,Brand_1457,Italy,2012,A,Vegan Leather,Yes,476.38,3743014.43,45121.18,No,9,379.73,Stable,B Corp,83.3,90.18,52.41,40.7,100.0"
"BRAND-1458,Brand_1458,USA,2011,A,Organic Cotton,No,251.77,1370203.56,45220.54,No,20,144.75,Declining,GOTS,77.72,66.24,76.05,48.05,76.36"
"BRAND-1459,Brand_1459,India,2024,B,Bamboo Fabric,No,219.17,4694597.35,75262.58,No,16,224.18,Declining,OEKO-TEX,91.35,31.68,60.48,75.89,83.76"
"BRAND-1460,Brand_1460,Australia,2024,B,Recycled Polyester,Yes,367.76,3430456.41,81646.81,Yes,1,114.72,Growing,,82.1,39.6,66.08,70.0,88.09"
"BRAND-1461,Brand_1461,Australia,2022,A,Recycled Polyester,Yes,179.35,3112241.71,14131.4,No,3,289.03,Stable,GOTS,69.92,60.95,68.12,87.82,70.21"
"BRAND-1462,Brand_1462,Italy,2014,B,Vegan Leather,No,417.02,260229.89,54511.73,Yes,15,108.88,Declining,,53.64,57.63,57.72,64.66,64.83"
"BRAND-1463,Brand_1463,China,2021,B,Organic Cotton,No,195.62,4775937.86,68875.21,No,20,396.92,Declining,GOTS,68.86,35.3,52.58,42.99,93.82"
"BRAND-1464,Brand_1464,India,2013,C,Tencel,Yes,262.27,4582253.84,66591.55,No,7,71.18,Stable,Fair Trade,59.24,14.78,40.98,96.14,81.22"
"BRAND-1465,Brand_1465,USA,2010,A,Organic Cotton,No,210.33,114705.01,58293.14,Yes,9,474.1,Declining,B Corp,63.29,100.0,67.36,66.64,53.62"
"BRAND-1466,Brand_1466,France,2024,B,Vegan Leather,Yes,294.58,2117845.27,69868.49,Yes,10,240.69,Declining,GOTS,80.83,44.89,81.13,51.91,55.69"
"BRAND-1467,Brand_1467,Australia,2011,B,Hemp,No,247.34,638211.49,84699.33,No,4,388.07,Growing,B Corp,97.05,40.83,40.41,56.15,61.38"
"BRAND-1468,Brand_1468,Japan,2024,B,Organic Cotton,Yes,418.56,4955522.74,32268.25,No,17,409.4,Growing,OEKO-TEX,77.92,50.49,69.57,58.59,87.71"
"BRAND-1469,Brand_1469,France,2019,B,Recycled Polyester,No,79.9,2606881.02,82712.91,No,11,156.9,Stable,,54.06,42.66,75.06,50.26,93.05"
"BRAND-1470,Brand_1470,Germany,2024,B,Hemp,No,126.42,778774.27,72235.79,No,12,198.32,Stable,OEKO-TEX,78.67,50.7,52.19,27.48,100.0"
"BRAND-1471,Brand_1471,China,2017,A,Hemp,No,206.22,1687679.88,92959.52,Yes,19,473.51,Declining,OEKO-TEX,89.95,76.31,95.6,87.53,55.95"
"BRAND-1472,Brand_1472,Germany,2010,B,Tencel,No,69.28,1569749.66,59681.14,No,14,457.75,Stable,B Corp,62.85,45.26,63.06,54.56,70.38"
"BRAND-1473,Brand_1473,China,2015,B,Tencel,Yes,456.37,4675196.85,12567.31,No,7,86.0,Growing,Fair Trade,69.99,22.42,68.18,58.67,61.2"
"BRAND-1474,Brand_1474,France,2012,B,Tencel,No,114.87,120094.41,30046.81,No,8,204.82,Stable,Fair Trade,72.22,44.44,67.1,96.56,64.9"
"BRAND-1475,Brand_1475,UK,2014,C,Recycled Polyester,No,334.34,779339.77,80780.56,Yes,3,194.42,Declining,Fair Trade,60.23,37.78,38.13,41.33,83.81"
"BRAND-1476,Brand_1476,France,2019,A,Tencel,Yes,410.47,2895330.84,55838.88,No,4,97.02,Declining,B Corp,81.72,79.33,88.16,68.11,67.22"
"BRAND-1477,Brand_1477,China,2016,B,Vegan Leather,No,462.88,3701243.53,47778.52,Yes,13,212.93,Declining,Fair Trade,70.19,73.76,52.8,39.15,90.37"
"BRAND-1478,Brand_1478,China,2014,B,Organic Cotton,Yes,222.64,1523472.15,26949.84,No,20,450.03,Stable,B Corp,78.29,50.37,65.74,61.42,59.22"
"BRAND-1479,Brand_1479,France,2023,B,Organic Cotton,Yes,48.95,1478004.86,48696.44,Yes,12,343.13,Growing,GOTS,58.69,19.87,80.76,59.03,80.6"
"BRAND-1480,Brand_1480,China,2017,B,Tencel,No,365.28,2588046.65,79493.49,Yes,12,205.31,Declining,,65.44,21.03,96.3,70.81,60.47"
"BRAND-1481,Brand_1481,Brazil,2018,B,Vegan Leather,Yes,49.15,1706923.51,69827.74,No,1,226.35,Declining,GOTS,82.84,48.33,50.56,79.16,36.77"
"BRAND-1482,Brand_1482,France,2014,B,Organic Cotton,No,428.59,4713261.26,17997.26,No,12,210.73,Stable,,66.41,55.4,61.96,43.41,50.64"
"BRAND-1483,Brand_1483,UK,2014,A,Tencel,No,401.73,2563172.4,59677.92,Yes,15,444.97,Growing,Fair Trade,97.9,39.76,94.88,83.33,70.11"
"BRAND-1484,Brand_1484,Germany,2016,B,Hemp,No,362.79,3334659.34,62705.11,Yes,20,334.62,Declining,GOTS,66.01,37.44,78.35,84.75,100.0"
"BRAND-1485,Brand_1485,Italy,2015,B,Recycled Polyester,Yes,448.83,3628167.38,10442.57,No,7,259.71,Declining,B Corp,75.37,34.96,82.08,50.0,60.19"
"BRAND-1486,Brand_1486,USA,2015,B,Hemp,No,451.82,527820.91,63993.46,Yes,5,84.63,Declining,OEKO-TEX,85.99,47.49,51.08,54.87,65.12"
"BRAND-1487,Brand_1487,Italy,2017,C,Vegan Leather,Yes,294.18,1830841.39,96540.77,Yes,8,345.9,Growing,OEKO-TEX,50.72,0.0,63.17,45.11,76.32"
"BRAND-1488,Brand_1488,Germany,2022,C,Bamboo Fabric,Yes,324.88,3000282.63,2009.64,No,17,183.12,Stable,OEKO-TEX,45.59,23.77,66.98,48.89,57.81"
"BRAND-1489,Brand_1489,Germany,2020,C,Organic Cotton,No,474.12,99337.22,39786.74,Yes,14,419.57,Declining,OEKO-TEX,49.12,34.2,54.56,30.93,59.78"
"BRAND-1490,Brand_1490,USA,2014,B,Organic Cotton,Yes,463.73,1211181.32,26578.07,Yes,12,27.52,Growing,OEKO-TEX,90.94,74.57,39.86,70.55,69.23"
"BRAND-1491,Brand_1491,UK,2016,C,Recycled Polyester,Yes,211.83,2497741.37,52727.42,No,12,234.93,Stable,,63.72,30.1,60.81,13.99,60.58"
"BRAND-1492,Brand_1492,Germany,2010,A,Organic Cotton,Yes,278.39,631731.79,3385.97,No,10,308.93,Declining,,100.0,51.97,94.38,41.06,37.69"
"BRAND-1493,Brand_1493,China,2019,B,Vegan Leather,Yes,243.04,445433.67,35332.11,Yes,14,239.65,Stable,,63.54,52.98,71.07,54.08,56.95"
"BRAND-1494,Brand_1494,France,2015,A,Vegan Leather,No,161.09,4618779.59,26708.94,Yes,20,332.14,Stable,,74.77,76.55,94.74,81.0,78.45"
"BRAND-1495,Brand_1495,USA,2020,A,Tencel,No,247.74,1221451.47,13377.69,No,3,47.34,Growing,,95.13,75.78,73.22,44.1,78.98"
"BRAND-1496,Brand_1496,Germany,2015,A,Recycled Polyester,Yes,196.02,2694995.82,35088.46,No,12,399.36,Stable,OEKO-TEX,100.0,46.73,56.24,63.56,90.72"
"BRAND-1497,Brand_1497,China,2020,A,Bamboo Fabric,No,109.07,102449.89,81474.09,Yes,11,269.32,Stable,OEKO-TEX,100.0,37.54,93.0,53.38,89.34"
"BRAND-1498,Brand_1498,Japan,2015,B,Vegan Leather,Yes,419.67,1027426.31,5197.45,Yes,18,495.71,Stable,GOTS,90.13,33.4,73.82,73.9,52.7"
"BRAND-1499,Brand_1499,UK,2021,A,Recycled Polyester,Yes,434.59,984669.0,19113.17,No,6,495.0,Declining,OEKO-TEX,87.36,42.7,87.31,62.51,55.33"
"BRAND-1500,Brand_1500,Germany,2023,B,Recycled Polyester,Yes,410.58,2176311.06,79257.71,No,16,78.36,Stable,Fair Trade,80.89,38.45,50.77,71.6,56.08"
"BRAND-1501,Brand_1501,France,2011,A,Bamboo Fabric,No,178.74,156053.27,1954.92,No,8,353.19,Stable,Fair Trade,83.68,60.18,88.7,43.99,65.41"
"BRAND-1502,Brand_1502,UK,2013,B,Organic Cotton,Yes,283.21,3877946.89,81550.67,No,1,98.15,Stable,B Corp,63.73,57.25,89.24,34.72,57.4"
"BRAND-1503,Brand_1503,France,2020,B,Organic Cotton,Yes,317.16,1639000.99,22551.58,No,8,44.5,Growing,B Corp,59.73,61.02,75.22,62.34,65.03"
"BRAND-1504,Brand_1504,India,2014,B,Tencel,No,2.6,4738063.56,1883.02,No,9,84.1,Growing,OEKO-TEX,71.95,75.7,55.48,45.25,53.17"
"BRAND-1505,Brand_1505,Italy,2023,A,Hemp,Yes,418.67,2305670.9,83085.42,No,10,173.09,Stable,B Corp,69.45,88.98,69.17,55.61,81.33"
"BRAND-1506,Brand_1506,Japan,2011,B,Hemp,Yes,267.59,1740381.41,72241.7,No,10,327.4,Stable,,65.2,50.74,81.0,61.35,51.88"
"BRAND-1507,Brand_1507,UK,2013,A,Organic Cotton,Yes,40.57,1892511.24,7060.52,No,19,472.79,Declining,B Corp,82.45,72.19,74.22,79.84,51.04"
"BRAND-1508,Brand_1508,Italy,2014,A,Recycled Polyester,No,425.52,1209969.82,89776.11,No,5,246.32,Growing,Fair Trade,86.33,40.26,80.82,70.73,76.84"
"BRAND-1509,Brand_1509,China,2010,A,Recycled Polyester,Yes,481.62,2517976.37,71359.65,No,13,84.07,Stable,GOTS,73.33,74.07,88.22,41.38,80.28"
"BRAND-1510,Brand_1510,UK,2020,B,Bamboo Fabric,No,386.15,1140265.19,25713.35,Yes,18,194.35,Stable,OEKO-TEX,94.16,71.35,58.33,32.1,64.17"
"BRAND-1511,Brand_1511,Australia,2013,B,Recycled Polyester,Yes,76.52,475444.45,85252.53,No,3,47.56,Declining,B Corp,54.87,70.19,49.21,89.15,82.77"
"BRAND-1512,Brand_1512,India,2010,B,Recycled Polyester,Yes,296.71,2309083.83,1254.44,No,5,27.02,Declining,Fair Trade,69.1,50.07,69.32,23.35,81.55"
"BRAND-1513,Brand_1513,France,2014,B,Hemp,No,416.03,1326655.19,66949.87,No,1,305.91,Declining,OEKO-TEX,61.25,33.3,64.06,45.95,100.0"
"BRAND-1514,Brand_1514,USA,2024,B,Organic Cotton,Yes,292.53,3421598.96,32284.44,No,19,297.32,Stable,Fair Trade,44.0,17.32,84.15,67.9,80.46"
"BRAND-1515,Brand_1515,UK,2010,B,Recycled Polyester,No,379.57,2762003.31,79623.61,No,10,151.57,Declining,,70.76,47.12,50.66,87.78,97.02"
"BRAND-1516,Brand_1516,India,2010,A,Tencel,No,390.44,2745393.53,72342.79,No,19,208.01,Stable,Fair Trade,70.17,81.73,88.37,51.21,69.05"
"BRAND-1517,Brand_1517,India,2021,A,Bamboo Fabric,No,217.84,4721838.24,95249.54,Yes,15,121.54,Growing,B Corp,94.7,41.18,94.37,55.55,91.79"
"BRAND-1518,Brand_1518,China,2019,B,Organic Cotton,No,407.32,4227918.62,5100.69,No,13,423.48,Stable,B Corp,81.46,65.27,70.01,37.5,92.15"
"BRAND-1519,Brand_1519,France,2022,B,Organic Cotton,No,8.74,3154014.39,22503.48,Yes,20,158.29,Declining,GOTS,56.64,66.57,71.09,57.53,65.58"
"BRAND-1520,Brand_1520,Italy,2014,B,Tencel,No,38.17,2111592.79,82020.89,No,10,382.77,Declining,,99.81,41.76,56.18,32.0,56.29"
"BRAND-1521,Brand_1521,France,2011,B,Organic Cotton,No,31.1,3044748.75,25458.8,No,11,95.09,Stable,Fair Trade,90.32,76.96,60.23,39.99,59.28"
"BRAND-1522,Brand_1522,USA,2010,B,Recycled Polyester,Yes,335.18,3354526.31,73303.33,No,19,265.54,Stable,Fair Trade,80.73,0.0,62.65,70.28,75.06"
"BRAND-1523,Brand_1523,Japan,2021,B,Bamboo Fabric,No,292.35,2968125.06,58130.34,No,16,45.63,Stable,Fair Trade,68.6,21.1,95.97,46.33,48.45"
"BRAND-1524,Brand_1524,Germany,2017,B,Bamboo Fabric,Yes,308.66,2327005.37,51931.98,No,6,438.64,Stable,B Corp,57.61,27.86,68.71,73.34,60.29"
"BRAND-1525,Brand_1525,Germany,2023,C,Vegan Leather,No,47.27,1461530.72,56640.67,Yes,12,241.93,Stable,OEKO-TEX,66.42,29.97,46.2,51.93,88.35"
"BRAND-1526,Brand_1526,Germany,2017,B,Tencel,Yes,378.53,3391057.16,37427.95,Yes,2,111.99,Declining,OEKO-TEX,88.33,55.4,74.6,27.62,79.34"
"BRAND-1527,Brand_1527,France,2018,A,Bamboo Fabric,No,473.0,702558.5,24144.85,Yes,3,458.97,Stable,B Corp,100.0,54.38,84.87,78.37,28.01"
"BRAND-1528,Brand_1528,France,2016,B,Vegan Leather,Yes,239.38,3923165.51,91003.42,No,9,265.95,Declining,Fair Trade,95.15,56.67,69.54,28.69,45.34"
"BRAND-1529,Brand_1529,Australia,2014,A,Tencel,Yes,209.77,665356.14,27420.66,Yes,7,91.4,Declining,,64.67,61.11,96.45,42.96,100.0"
"BRAND-1530,Brand_1530,India,2024,B,Bamboo Fabric,No,185.95,2014467.61,76938.13,No,8,371.63,Stable,Fair Trade,55.21,27.1,84.0,51.01,88.05"
"BRAND-1531,Brand_1531,Brazil,2019,B,Bamboo Fabric,Yes,42.48,4866334.59,32313.41,Yes,18,466.29,Growing,B Corp,74.11,21.2,51.12,75.12,58.09"
"BRAND-1532,Brand_1532,Brazil,2021,C,Hemp,Yes,18.17,4687639.25,33327.49,No,9,495.88,Declining,OEKO-TEX,45.47,56.72,60.07,44.47,42.7"
"BRAND-1533,Brand_1533,India,2022,B,Hemp,No,14.96,2747754.46,76222.61,No,4,457.6,Growing,GOTS,76.85,34.13,74.07,36.47,46.76"
"BRAND-1534,Brand_1534,France,2022,C,Vegan Leather,Yes,360.68,396802.51,64836.29,Yes,2,360.51,Stable,B Corp,69.79,13.45,40.01,58.25,76.66"
"BRAND-1535,Brand_1535,Japan,2010,B,Tencel,Yes,349.76,4923010.75,6242.48,Yes,13,84.28,Growing,OEKO-TEX,65.01,69.37,76.05,50.72,100.0"
"BRAND-1536,Brand_1536,Japan,2023,B,Bamboo Fabric,No,442.43,321662.08,91750.19,No,3,189.9,Declining,Fair Trade,48.08,78.69,38.29,45.65,100.0"
